id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
367,a,,,7.0,26,17,0,0,0,0,3.7,85,30,0,0,3.6,96,41,0,0,0.0,566,246,0.0,18.7,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.27,0.15,0.42,1.15,0.0,97,29,0.0,23,22,0.0,10,5,0.0,18,14,2.0,,3.0,1,,Cody,Gakpo,Gakpo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.33,1.28,1.05,5.0,0,0,0
368,a,,,7.0,27,18,0,0,0,0,41.3,4,2,0,0,4.4,35,14,0,0,0.0,567,247,0.0,22.9,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.13,0.19,0.32,1.27,0.0,18,5,0.0,2,2,0.0,58,34,0.0,4,3,1.0,1.0,2.0,1,,Dominik,Szoboszlai,Szoboszlai,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.25,1.45,1.0,9.41,0,0,0
16,a,,,6.5,43,30,0,0,0,0,0.3,298,98,0,0,2.8,201,77,0,0,0.0,550,233,0.0,11.1,0,0,0,0,0,2.3,,0.0,0.0,0.0,0.0,0.09,0.21,0.3,0.95,0.0,221,98,0.0,98,71,0.0,64,38,0.0,126,72,6.0,,,1,,Noni,Madueke,Madueke,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.6,0.67,1.2,5.23,0,0,0
17,a,,,6.0,64,42,0,0,0,0,0.8,202,68,0,0,3.0,175,68,0,0,0.0,491,192,0.0,11.2,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.3,0.13,0.43,0.65,0.0,199,88,0.0,176,118,0.0,119,69,0.0,189,94,,,,1,,Mikel,Merino Zazón,Merino,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.35,0.88,0.88,9.93,0,0,0
369,a,,,6.0,109,71,0,0,0,0,1.2,175,58,0,0,2.3,261,109,0,0,0.0,536,221,0.0,7.2,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.22,0.33,0.55,1.47,0.0,260,118,0.0,151,102,0.0,152,83,0.0,222,112,,,,1,,Rio,Ngumoha,Ngumoha,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.33,1.97,0.82,4.94,0,0,0
370,a,,,5.5,143,89,0,0,0,0,0.2,388,145,0,0,1.4,340,154,0,0,0.0,402,140,0.0,6.7,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.41,0.17,0.58,1.85,0.0,292,135,0.0,287,155,0.0,172,91,0.0,278,136,,,,1,,Federico,Chiesa,Chiesa,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,2.56,0.28,8.52,0,0,0
371,a,,,6.0,83,53,0,0,0,0,1.9,133,41,0,0,4.0,59,26,0,0,0.0,510,203,0.0,24.0,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.06,0.07,0.13,1.16,0.0,50,13,0.0,50,44,0.0,140,80,0.0,58,37,,,,1,,Ryan,Gravenberch,Gravenberch,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.27,1.26,1.02,8.97,0,0,0
372,a,,,5.5,149,93,0,0,0,0,1.8,139,42,0,0,2.9,184,69,0,0,0.0,408,144,0.0,19.6,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.13,0.06,0.19,1.25,0.0,123,44,0.0,40,37,0.0,73,44,0.0,59,38,,,5.0,1,,Alexis,Mac Allister,Mac Allister,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.24,1.39,1.05,7.77,0,0,0
373,d,75.0,,5.5,136,84,0,0,0,0,0.1,416,165,0,0,2.4,251,103,0,0,0.0,395,135,0.0,14.7,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.1,0.13,0.23,1.47,0.0,149,57,0.0,72,54,0.0,134,77,0.0,119,67,,,,1,,Curtis,Jones,C.Jones,Hip injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.14,1.73,0.84,11.09,0,0,0
374,a,100.0,,5.0,245,149,0,0,0,0,0.0,508,214,0,0,1.5,330,146,0,0,0.0,222,36,0.0,2.4,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.02,0.03,0.05,2.18,0.0,333,149,0.0,325,166,0.0,335,170,0.0,346,163,,,,1,,Endo,Wataru,Endo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.53,2.65,0.53,12.18,0,0,0
375,a,,,5.0,376,225,0,0,0,0,0.0,493,206,0,0,1.0,383,179,0,0,0.0,353,112,0.0,1.2,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,1.59,0.09,1.68,3.64,0.0,378,175,0.0,333,169,0.0,344,176,0.0,372,172,,,,1,,Trey,Nyoni,Nyoni,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,4.29,0.0,21.43,0,0,0
378,a,,,4.5,476,248,0,0,0,0,0.2,332,115,0,0,0.0,480,196,0,0,0.0,154,12,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,193,0.0,469,195,0.0,456,189,0.0,477,194,,,,1,,James,McConnell,McConnell,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
379,a,,,9.0,5,2,0,0,0,0,15.6,26,5,0,0,2.9,188,18,0,0,0.0,588,69,0.0,4.6,0,0,0,0,0,2.7,,0.0,0.0,0.0,0.0,0.34,0.01,0.35,1.09,0.0,277,28,0.0,299,37,0.0,162,33,0.0,273,34,,,1.0,1,,Alexander,Isak,Isak,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.13,1.17,1.04,3.89,0,0,0
380,i,0.0,,7.5,21,8,0,0,0,0,0.2,355,57,0,0,4.5,28,4,0,0,0.0,579,66,0.0,16.7,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.51,0.12,0.63,1.31,0.0,109,10,0.0,121,10,0.0,21,12,0.0,47,9,,,,1,,Hugo,Ekitiké,Ekitiké,Achilles injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.35,1.25,1.05,4.26,0,0,0
381,a,,,5.0,353,206,0,0,0,0,0.0,554,232,0,0,0.0,542,227,0,0,0.0,330,93,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542,227,0.0,542,227,0.0,539,226,0.0,542,227,,,,1,,Lewis,Koumas,Koumas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
382,i,0.0,,4.5,480,60,0,0,0,0,0.0,504,67,0,0,0.0,483,48,0,0,0.0,158,2,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478,46,0.0,472,46,0.0,460,46,0.0,480,47,,,,1,,Jayden,Danns,Danns,Unspecified injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
383,a,,,5.5,165,104,0,0,0,0,0.1,449,181,0,0,1.0,387,183,0,0,0.0,424,155,0.0,0.9,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.24,0.07,0.31,1.42,0.0,368,168,0.0,309,162,0.0,299,155,0.0,352,165,,,,1,,Harvey,Elliott,Elliott,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,1.64,0.82,4.91,0,0,0
579,a,,,5.5,166,21,0,0,0,0,1.7,148,62,0,0,0.0,569,193,0,0,0.0,425,172,0.0,0.0,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569,193,0.0,569,193,0.0,568,193,0.0,569,193,,,,1,,Ronald,Araujo,Araujo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
238,a,100.0,,6.5,32,20,0,0,0,0,0.1,399,153,0,0,4.0,60,27,0,0,0.0,539,223,0.0,12.2,0,0,0,0,0,2.3,,0.0,0.0,0.0,0.0,0.11,0.19,0.3,1.43,0.0,162,64,0.0,46,42,0.0,68,41,0.0,75,46,,,,1,,Jack,Grealish,Grealish,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.39,1.27,1.0,7.47,0,0,0
384,a,,,5.5,134,4,0,0,0,0,9.4,46,6,0,0,4.0,55,4,0,0,0.0,393,65,0.0,24.5,0,0,0,0,0,3.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,56,14,0.0,338,7,0.0,358,4,0.0,204,14,,,,1,,Gianluigi,Donnarumma,Donnarumma,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.29,0.44,0.85,1.0,0.0,0,0,0
386,a,,,4.5,409,29,0,0,0,0,0.0,530,62,0,0,0.0,463,54,0,0,0.0,87,29,0.0,0.0,0,0,0,0,0,1.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,54,0.0,448,42,0.0,431,33,0.0,460,54,,,,1,,Marcus,Bettinelli,Bettinelli,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
387,a,,,6.5,49,4,0,0,0,0,21.5,15,5,0,0,4.7,22,7,0,0,0.0,556,194,0.0,24.6,0,0,0,0,0,3.1,,0.0,0.0,0.0,0.0,0.21,0.09,0.3,1.19,0.0,61,26,0.0,70,17,0.0,36,1,0.0,40,6,,,,1,,Nico,O'Reilly,O'Reilly,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.48,0.85,0.99,5.86,0,0,0
388,a,,,6.0,69,6,0,0,0,0,19.8,17,6,0,0,5.1,8,2,0,0,0.0,496,187,0.0,29.8,0,0,0,0,0,2.8,,0.0,0.0,0.0,0.0,0.12,0.07,0.19,1.27,0.0,13,5,0.0,125,29,0.0,65,6,0.0,44,8,,,,1,,Marc,Guéhi,Guéhi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.4,1.0,1.0,7.94,0,0,0
389,d,75.0,,6.0,90,10,0,0,0,0,2.8,108,42,0,0,4.5,26,10,0,0,0.0,517,191,0.0,25.7,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.01,0.07,0.08,1.1,0.0,48,20,0.0,42,4,0.0,205,55,0.0,66,12,,,5.0,1,,Matheus,Nunes,Matheus N.,Knock - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.38,0.88,1.01,6.13,0,0,0
390,a,,,5.5,121,11,0,0,0,0,1.6,152,63,0,0,4.3,38,14,0,0,0.0,380,162,0.0,20.5,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.02,0.03,0.05,1.1,0.0,89,38,0.0,205,53,0.0,237,73,0.0,172,60,,,,1,,Rúben,dos Santos Gato Alves Dias,Rúben,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.5,0.93,1.01,7.03,0,0,0
391,a,,,5.5,182,26,0,0,0,0,11.7,35,12,0,0,4.4,31,11,0,0,0.0,441,177,0.0,14.4,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.15,0.05,0.2,1.05,0.0,165,69,0.0,232,71,0.0,143,32,0.0,200,67,,,,1,,Joško,Gvardiol,Gvardiol,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.39,0.85,1.05,6.77,0,0,0
392,a,,,5.5,169,23,0,0,0,0,1.0,192,69,0,0,3.5,106,44,0,0,0.0,428,174,0.0,10.9,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.05,0.19,0.24,1.14,0.0,254,95,0.0,153,37,0.0,244,75,0.0,244,78,,,,1,,Rayan,Aït-Nouri,Aït-Nouri,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.46,0.74,1.11,6.21,0,0,0
393,a,,,5.5,216,33,0,0,0,0,1.8,136,57,0,0,3.2,151,60,0,0,0.0,475,184,0.0,12.2,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.04,0.08,0.12,1.32,0.0,202,76,0.0,230,69,0.0,305,105,0.0,261,86,,,,1,,Abdukodir,Khusanov,Khusanov,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.38,0.82,0.95,7.76,0,0,0
395,a,,,4.5,469,126,0,0,0,0,0.2,350,133,0,0,1.7,312,115,0,0,0.0,147,98,0.0,4.2,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.04,0.31,0.35,1.53,0.0,320,114,0.0,229,68,0.0,274,88,0.0,304,103,,,,1,,Rico,Lewis,Lewis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.22,1.57,0.9,4.26,0,0,0
396,a,,,4.5,516,144,0,0,0,0,0.0,540,183,0,0,0.0,497,183,0,0,0.0,194,116,0.0,0.0,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,183,0.0,491,183,0.0,482,183,0.0,496,183,,,,1,,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
397,a,,,8.5,6,4,0,0,0,0,26.5,10,4,0,0,5.5,5,2,0,0,0.0,587,258,0.0,23.8,0,0,0,0,0,2.9,,0.0,0.0,0.0,0.0,0.31,0.09,0.4,1.34,0.0,10,2,0.0,32,31,0.0,4,1,0.0,5,4,,,3.0,1,,Antoine,Semenyo,Semenyo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.34,1.46,1.04,6.64,0,0,0
398,a,,,7.0,25,16,0,0,0,0,4.7,75,26,0,0,4.0,61,28,0,0,0.0,565,245,0.0,18.7,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.26,0.21,0.47,1.19,0.0,81,27,0.0,9,9,0.0,40,24,0.0,23,19,3.0,3.0,,1,,Phil,Foden,Foden,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.48,0.82,1.0,6.93,0,0,0
399,a,,,7.5,18,11,0,0,0,0,7.9,55,19,0,0,4.1,49,23,0,0,0.0,576,252,0.0,18.0,0,0,0,0,0,2.6,,0.0,0.0,0.0,0.0,0.22,0.45,0.67,1.28,0.0,73,23,0.0,5,5,0.0,34,20,0.0,13,10,1.0,1.0,,1,,Rayan,Cherki,Cherki,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.41,0.91,0.97,6.86,0,0,0
400,d,75.0,,7.5,17,10,0,0,0,0,5.8,66,23,0,0,4.0,62,29,0,0,0.0,575,251,0.0,16.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.15,0.3,0.45,1.18,0.0,98,30,0.0,13,12,0.0,27,13,0.0,21,17,,,4.0,1,,Jérémy,Doku,Doku,Calf injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.41,0.91,0.96,6.4,0,0,0
401,a,,,7.0,28,9,0,0,0,0,0.8,214,36,0,0,2.7,216,23,0,0,0.0,568,61,0.0,8.0,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.36,0.1,0.46,1.03,0.0,250,24,0.0,195,20,0.0,106,26,0.0,211,22,,2.0,2.0,1,,Omar,Marmoush,Marmoush,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.52,0.65,1.04,5.08,0,0,0
402,i,0.0,,6.5,38,26,0,0,0,0,0.1,486,203,0,0,3.3,136,56,0,0,0.0,545,229,0.0,10.6,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.07,0.15,0.22,1.24,0.0,170,68,0.0,67,52,0.0,214,118,0.0,150,78,,,,1,,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,Back injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.3,0.89,1.01,12.28,0,0,0
403,a,,,6.5,51,36,0,0,0,0,0.1,421,168,0,0,1.8,310,135,0,0,0.0,558,239,0.0,6.6,0,0,0,0,0,2.3,,0.0,0.0,0.0,0.0,0.28,0.18,0.46,1.24,0.0,286,132,0.0,171,113,0.0,88,55,0.0,209,106,,,,1,,Sávio,Moreira de Oliveira,Savinho,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.33,0.77,0.77,6.5,0,0,0
404,a,,,6.0,78,50,0,0,0,0,0.3,311,104,0,0,3.3,134,55,0,0,0.0,505,200,0.0,15.3,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.26,0.13,0.39,1.04,0.0,178,74,0.0,102,74,0.0,51,30,0.0,105,61,,,,1,,Tijjani,Reijnders,Reijnders,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.39,1.0,1.05,5.55,0,0,0
405,a,,,5.5,176,107,0,0,0,0,0.1,407,159,0,0,2.5,236,92,0,0,0.0,435,158,0.0,11.5,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.04,0.06,0.1,1.17,0.0,197,86,0.0,147,99,0.0,259,137,0.0,219,110,,,,1,,Nico,González Iglesias,N.Gonzalez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.4,1.04,0.98,11.88,0,0,0
406,a,,,5.5,114,75,0,0,0,0,0.1,483,201,0,0,1.5,331,147,0,0,0.0,373,126,0.0,1.6,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.09,0.3,0.39,2.88,0.0,335,151,0.0,270,149,0.0,345,177,0.0,333,156,,,,1,,Mateo,Kovačić,Kovačić,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,2.16,0.72,12.96,0,0,0
407,a,,,5.0,373,222,0,0,0,0,0.0,558,235,0,0,0.0,550,232,0,0,0.0,350,109,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,232,0.0,550,232,0.0,548,232,0.0,550,232,,,,1,,Claudio,Echeverri,Echeverri,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
24,a,,,5.5,131,82,0,0,0,0,0.0,578,250,0,0,1.3,345,157,0,0,0.0,390,133,0.0,2.4,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.54,0.08,0.62,2.3,0.0,340,156,0.0,306,161,0.0,301,156,0.0,337,157,,,,1,,Reiss,Nelson,Nelson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,1.53,0.0,17.54,0,0,0
408,u,0.0,,5.0,242,146,0,0,0,0,0.0,537,225,0,0,0.0,504,202,0,0,0.0,219,33,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,202,0.0,500,202,0.0,494,201,0.0,504,202,,,,1,,Kalvin,Phillips,Phillips,Has joined Sheffield United on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
409,a,,,4.5,509,256,0,0,0,0,0.1,391,147,0,0,1.0,372,170,0,0,0.0,187,20,0.0,0.4,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.76,0.76,1.22,0.0,377,174,0.0,313,163,0.0,341,173,0.0,364,170,,,,1,,Divine,Mukasa,Mukasa,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,3.6,0,0,0
410,a,,,5.0,386,232,0,0,0,0,0.0,556,233,0,0,0.0,556,236,0,0,0.0,363,119,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,236,0.0,556,236,0.0,554,236,0.0,556,236,,,,1,,Jeremy,Monga,Monga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
411,a,,,15.5,1,1,0,0,0,0,70.1,1,1,0,0,6.8,2,1,0,0,0.0,592,70,0.0,15.4,0,0,0,0,0,4.0,,0.0,0.0,0.0,0.0,0.78,0.08,0.86,1.18,0.0,2,1,0.0,111,6,0.0,1,1,0.0,2,1,,,1.0,1,,Erling,Haaland,Haaland,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.4,0.98,1.04,3.17,0,0,0
481,a,,,6.5,36,24,0,0,0,0,9.3,49,17,0,0,4.7,21,10,0,0,0.0,543,227,0.0,27.7,0,0,0,0,0,2.3,,0.0,0.0,0.0,0.0,0.08,0.13,0.21,1.45,0.0,11,3,0.0,6,6,0.0,95,60,0.0,12,9,2.0,,,1,,Elliot,Anderson,Anderson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.27,1.35,1.0,13.91,0,0,0
587,a,,,5.0,233,8,0,0,0,0,0.0,573,66,0,0,0.0,501,63,0,0,0.0,210,50,0.0,0.0,0,0,0,0,0,2.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,63,0.0,496,58,0.0,490,53,0.0,501,63,,,,1,,Gerónimo,Rulli,Rulli,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
43,a,100.0,,6.0,62,41,0,0,0,0,2.2,127,40,0,0,2.7,215,84,0,0,0.0,489,191,0.0,11.3,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.06,0.16,0.22,1.52,0.0,143,54,0.0,48,43,0.0,170,89,0.0,102,59,,,3.0,1,,Youri,Tielemans,Tielemans,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.19,1.31,1.02,9.84,0,0,0
162,a,,,5.0,356,208,0,0,0,0,1.2,178,60,0,0,1.7,316,139,0,0,0.0,333,95,0.0,9.4,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.14,0.06,0.2,1.36,0.0,233,103,0.0,200,128,0.0,241,129,0.0,251,124,,,,1,,Andrey,Nascimento dos Santos,Andrey Santos,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.07,1.3,0.94,9.31,0,0,0
325,d,75.0,,4.5,394,21,0,0,0,0,0.0,512,58,0,0,3.2,137,17,0,0,0.0,72,21,0.0,15.8,0,0,0,0,0,1.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,105,17,0.0,438,34,0.0,421,25,0.0,238,17,,,,1,,Karl,Darlow,Darlow,Unspecified injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.86,0.23,1.23,1.0,0.0,0,0,0
412,a,,,5.0,314,17,0,0,0,0,18.3,20,5,0,0,3.4,113,15,0,0,0.0,291,59,0.0,21.8,0,0,0,0,0,2.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,66,15,0.0,527,64,0.0,355,2,0.0,213,15,,,,1,,Senne,Lammens,Lammens,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.47,0.25,1.22,1.0,0.0,0,0,0
413,u,0.0,,4.5,458,36,0,0,0,0,0.1,480,53,0,0,1.8,300,29,0,0,0.0,136,36,0.0,2.4,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.54,0.0,294,22,0.0,340,9,0.0,446,40,0.0,326,22,,,,1,,Altay,Bayındır,Bayindir,Has joined Celta Vigo on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.17,0.0,1.83,1.0,0.0,0,0,0
414,i,0.0,,4.0,523,47,0,0,0,0,0.2,372,40,0,0,0.0,401,32,0,0,0.0,1,1,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,32,0.0,378,14,0.0,359,5,0.0,397,32,,,,1,,Tom,Heaton,Heaton,Hamstring injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
415,a,,,6.0,107,69,0,0,0,0,1.6,155,45,0,0,3.7,82,36,0,0,0.0,534,219,0.0,15.8,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.15,0.12,0.27,1.23,0.0,125,45,0.0,80,59,0.0,80,49,0.0,89,52,,,,1,,Patrick,Dorgu,Dorgu,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.25,1.25,0.94,6.12,0,0,0
416,i,0.0,,5.0,262,43,0,0,0,0,0.0,527,176,0,0,3.3,127,49,0,0,0.0,239,126,0.0,8.6,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.11,0.06,0.17,1.44,0.0,214,82,0.0,275,93,0.0,213,60,0.0,259,84,,,,1,,Matthijs,de Ligt,De Ligt,Back injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.08,1.54,1.0,8.23,0,0,0
417,a,,,5.0,270,46,0,0,0,0,3.0,103,40,0,0,3.3,128,50,0,0,0.0,247,129,0.0,22.2,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.07,0.09,0.16,1.26,0.0,102,45,0.0,57,10,0.0,153,38,0.0,90,24,,,,1,,Diogo,Dalot Teixeira,Dalot,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.24,1.38,1.0,6.21,0,0,0
418,a,,,5.0,229,36,0,0,0,0,13.4,31,11,0,0,3.9,63,24,0,0,0.0,206,119,0.0,18.0,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.06,0.03,0.09,1.25,0.0,158,64,0.0,273,92,0.0,169,48,0.0,215,69,,,,1,,Harry,Maguire,Maguire,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.38,1.09,1.04,8.24,0,0,0
419,a,100.0,,5.0,276,49,0,0,0,0,0.8,203,75,0,0,2.8,193,81,0,0,0.0,253,132,0.0,10.2,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.01,0.04,0.05,1.11,0.0,201,75,0.0,241,78,0.0,313,111,0.0,264,88,,,,1,,Lisandro,Martínez,Martinez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.37,1.1,0.95,7.69,0,0,0
